review_id,review_title,review_text,is_a_buyer,brand_name,product_title,avg_product_rating,price,processed_review
16752142,Worth buying 50g one,Works as it claims. Could see the difference from the first day. Use it with Olay cleanser for best results,True,Olay,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),4.1,1599,works claims difference day olay cleanser results
14682550,Best cream to start ur day,It does what it claims . Best thing is it smoothens ur skin n makes it soft . I liked it,True,Olay,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),4.1,1599,claims thing smoothens ur makes soft
15618995,perfect for summers dry for winters,I have been using this product for months now.. it is perfect for combination n oily skin as it is non greasy absorbs quickly and moisturises well but it doesnt work for winters,True,Olay,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),4.1,1599,months combination oily greasy absorbs quickly moisturises doesnt work winters
13474509,Not a moisturizer,"i have an oily skin, while this whip acts as a great base or primer as it smoothens the skin but it does not moisturise skin the skin, i felt that i still needed a moisturiser. Not worth the price, not buying it again.",True,Olay,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),4.1,1599,oily whip acts base primer smoothens moisturise felt needed moisturiser worth price buying
16338982,Average,It's not that good. Please refresh try for other products,True,Olay,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),4.1,1599,refresh products
14549640,not good for oily skin,dz product z best for dry skin ...one of olay representative ...suggest me to buy dz..she said its all skin type .but please oily skin type ..don buys ..its best for dry n normal skin.... and packaging box z big size bt inside ..u ll gt ..lipbalm size cream ..so great loss ......very small quantity with heavy price????,True,Olay,Olay Ultra Lightweight Moisturiser: Luminous Whip Day Cream (non SPF),4.1,1599,dz dry olay representative suggest dz type oily type don buys dry normal packaging box big size bt inside ll gt lipbalm size cream loss small quantity heavy price
16531371,All time favorite,"This cream is just awesome, It makes my rough skin soft and smooth without leaving any oily effect an all! I would like to continue with the same..",False,Olay,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,4.0,1943,cream awesome makes rough soft leaving oily effect continue
21356560,"""Good Product """,Instantly perfect skin tone appearance.,False,Olay,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,4.0,1943,instantly tone appearance
15235570,Good eye cream combo,This eye cream combo is effective. Works on fine lines and under eye dark circles. Worth every penny.,False,Olay,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,4.0,1943,eye cream combo effective works fine lines eye dark circles worth penny
22008691,"""Olay''","3in1 benifits, helps reduces dark spots and wrinkles.",False,Olay,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,4.0,1943,helps reduces dark spots wrinkles
23018268,Must try,Amazing combo from olay absolutely worth it,False,Olay,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,4.0,1943,combo olay absolutely worth
15592536,Fabulous,Awesome,False,Olay,Olay Regenerist Whip Mini and Ultimate Eye Cream Combo,4.0,1943,awesome
29118808,Horrible cream,"Does nothing, only increases pimples",True,Olay,"Olay Aha & Niacinamide Super Cream , Acne Mark & Spot Removal Cream - For All Skin Types",3.8,1399,increases pimples
29475859,Creamy,I just love the scented about the cream il give my honest review after some weeks. but Olay never disappoint,True,Olay,"Olay Aha & Niacinamide Super Cream , Acne Mark & Spot Removal Cream - For All Skin Types",3.8,1399,scented cream give honest review weeks olay disappoint
29161134,Olay Aha,Suits perfect for me The only thing that I can trust is the Brand,True,Olay,"Olay Aha & Niacinamide Super Cream , Acne Mark & Spot Removal Cream - For All Skin Types",3.8,1399,suits thing trust brand
10655697,Effective item,It is superb to purchase product. It is effective.,True,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,superb purchase effective
15493962,Best combo ever :),"Olay just works wonders for me. This combo is the best. My skin feels so soft, hydrated, I often get compliments about my skin. Just follow a good diet, and cut off sugar and too much oils from food, your skin will be blessed that's all.",True,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,olay works wonders combo feels soft hydrated compliments follow diet cut sugar oils food blessed
712286,Simply superbb,This is the first time am reviewing or commending a product. I must say this to all!! Olay products are really superb. In that white radiance advance night and day cream are showing it merical. Am simply loving it. 5star for the products. Thanku olay.,False,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,reviewing olay products superb white radiance advance night day cream showing simply loving star products thanku olay
3207671,Worst product ever.,I have an acne prone skin. Thought of trying this. It gave me so many breakouts. My face looks that I have some sort of an allergy. Not suitable for oily to combination skin.,False,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,acne prone thought gave breakouts face sort allergy suitable oily combination
3834965,wow product.,Brightens your skin with regular usage.,False,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,brightens regular usage
4230636,Useless,Nothing works. It's advertisement is good and got tempted to use these products. I used both day & night cream and no results whatsoever. I have pigmentation problem and this doesn't help one bit. The only positive thing is that the texture suits my skin. Waste of money. Will never buy again or recommend others to buy.,True,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,works advertisement tempted products day night cream results whatsoever pigmentation problem bit positive thing texture suits waste money recommend
6199138,Amazing product.,It's an awesome cream and blends my skin well. Got to know about this product from a friend.,True,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,awesome cream blends friend
6253586,Very good,It's a very good product I m using from and the results are amazing.,True,Olay,Olay White Radiance Day & Night Cream for Brightening and Glow,4.0,2378,results
1622667,jus wow,A very nice cream. brought for my mom and she loves this. A very nice for combination skin. Effect can be seen within a few days.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,cream brought mom loves combination effect days
3999858,Costly.,First time user. Exceptionally less quantity as it appears. This packet can be used for a maximum of 7 days. Costly.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,user exceptionally quantity appears packet maximum days costly
1807507,No visible changes.,"Was expecting better miniaturisation. I bought it as an under eye cream (I don't use anti-ageing since I am only 20). If it couldn't moisturize the skin around my eyes and I couldn't see any changes in spots around, I don't think it works well.",True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,expecting bought eye cream anti-ageing moisturize eyes spots works
1032983,Every day moisturizer,"A great everyday moisturizing cream. Extremely hydrating, non-greasy formula.",True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,everyday moisturizing cream extremely hydrating non-greasy formula
1623551,Best one,Good product with good price. Very effective. Good for all skin types.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,price effective types
1851153,Its a great product.,My mother uses this product and she is very happy with this.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,mother happy
2158865,Best for oily skin,I have oily skin. I used so many cream but no effect then I use this it's effective on my skin and control my face oil also.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,oily cream effect effective control face oil
1758333,Good for mixed skin,Does not provide moisture to the skin but it is not sticky and easy to apply. It removes dullness and patchy skin.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,provide moisture sticky apply removes dullness patchy
13994898,A good one,The smell is amaazing!!!! My mother loves it... She is using it over a month now... The results are starting to show.... Smooth skin... And a glowy touch!!!,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,smell amaazing mother loves month results starting show glowy touch
13434458,Good,Nice...,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,
1473647,awesome prodect,It works for my combination skin.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,works combination
1940931,Awesome,The product is very good I purchased it for my mother and she was really satisfied with the product. I had a great experience purchasing with Nykaa. Customer satisfaction is kept in mind. Delivery time is also less as compared to other online sites,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,purchased mother satisfied experience purchasing customer satisfaction mind delivery compared online sites
2092095,Best cream.,Best for all skin type remove dullness,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,type remove dullness
13851914,Must have,My mother uses this cream and it’s a must routine in her daily life now. Highly recommended for people above 30+,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,mother cream routine daily life highly recommended people
15102404,Nice,The long expiry date is what i liked,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,expiry date
17100646,Superb,Absolutely good as thes name say itself seven in one.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,absolutely
14928307,Gives a glow to skin,it actually works towards the 7 total effects and gives a glow to face.I ordered for my mum and she loved it.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,works total effects glow face ordered mum
16769958,Amazing,My mom says it helps to keep the skin plumpy,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,mom helps plumpy
19973304,👍,👍,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,
2970707,Nice,It keeps my skin moisturise and I suggest this for a dry skin.,True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,moisturise suggest dry
1606992,This 8gm size is a waste of money,"The product is good no doubt but don't buy this 8gm sample size, it's almost an empty tube. Better go for bigger tubes.",True,Olay,Olay Total Effects 7 In One Anti-Ageing Day Cream Normal SPF 15,3.9,375,doubt gm sample size empty tube bigger tubes
14362311,Olay day and night cream,Well..it would say it’s good if you’re looking something for cheap yet efficient. Having SPF is a day cream is always a plus. Creams are light and absorb fast.,False,Olay,Olay Ultimate Skin Regimen Kit,4.1,2947,cheap efficient spf day cream creams light absorb fast
11616970,Best skin treatment,An awesome product for all skin issues related to aging. I used it and felt a visible change in my skin. Skin feels so wonderful and glowing. A great discount made it even a must-buy.,True,Olay,Olay Ultimate Skin Regimen Kit,4.1,2947,awesome issues related aging felt visible change feels wonderful glowing discount made must-buy
11672377,Good product,Good combo provided by the company. Effective Deal. the product is very effective when used on face. Must be used by all after the age of 40.,False,Olay,Olay Ultimate Skin Regimen Kit,4.1,2947,combo provided company effective deal effective face age
12090625,Best cream with best combo,It's really very nice cream for aged signs on skin the and makes the skin glow.,False,Olay,Olay Ultimate Skin Regimen Kit,4.1,2947,cream aged signs makes glow
14362240,Okay ultimate eye cream,"It works..the price seems to be too much but for the quantity ,I guess it’s okay as only a little goes a long way.Give the cream atleast 10 days to show result .",True,Olay,Olay Ultimate Skin Regimen Kit,4.1,2947,works price quantity guess give cream atleast days show result
17519613,NOT EFFECTIVE,This product is not effective at all...its a waste of money.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,effective waste money
10172386,Good product,"It applies well and feels good on the skin. It contains texture enhancing super emollients. This cream is just right. Effective without being greasy, as always, and definitely helps with smoothing out the lines and wrinkles.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,applies feels texture enhancing super cream effective greasy helps smoothing lines wrinkles
27938807,Very bad eye cream,My under eyes are dark and dry after using this cream..waste of money….,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,eyes dark dry cream waste money
26462130,No change...,Wrost product.. cost is high.. waste of money,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,cost high waste money
25294027,Disgusting,Too sticky & bad smell. DO NOT BUY!,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,sticky bad smell
24502793,Worst product I ever had in my life,Guys please don't buy this product..i will share what experience i had after using this 2 month it just drys my eye area i never had dryness problem because have combination skin and credit goes to this product that it made my skin prone to wrinkle because of dryness and it never blends properly,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,guys share experience month drys eye area dryness problem combination credit made prone wrinkle dryness blends properly
24069784,Burning under eyes after use,"I won't recommend if your skin is sensitive. Becz i got burning under my eyes, so i stopped using this. So please be careful with this if u having a sensitive skin.",True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,recommend sensitive becz burning eyes stopped careful sensitive
23286801,Didn't get it,I ordered the product 1 3 weeks back...still didn't get it and automatically returned .I lost my money and never got it back....No further updates also,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,ordered weeks back automatically returned lost money back
21145647,Doesn't work,I have been using this for 2 months twice daily but I don't see even sligjt difference.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,months daily difference
20531805,Very worst,It makes my eyes swelling... don't know,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,makes eyes swelling
25286523,It feels amazing on skin,This is an amazing product and I use it for my entire face. It leaves a very natural glowing look. I have been using this for last 2 years and I repurchase after 6-8 months. Make sure to use a little amount on face as it hydrates and more product will just give oily look.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,entire face leaves natural glowing years repurchase months make amount face hydrates give oily
20275091,Disappointed,"Does nothing as promised. In fact after using it for a few days, my under eye skin has become dry and dark and I now have wrinkles under my eyes that I never did. I went for this after trying the Olay whip. While i am very happy with the other purchase, this was a mistake.",True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,promised fact days eye dry dark wrinkles eyes olay whip happy purchase mistake
19222718,Not a Good Product,Not very happy with the result. Be it immediate or after using it for a week.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,happy result week
18059714,Very bad,After two month of useage i m reviewing this product... Its a very bad cream.. no results.. when u will apply it u will feel that dark circles are gone and when u wash it its still the same.. it happened with me daily.. and with time i always sctrach my eye area its becoming itchy day by day so i dnt use this cream now.. going to throw it away,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,month useage reviewing bad cream results apply feel dark circles wash happened daily eye area itchy day day dnt cream throw
14544974,Really good,bought it for my mother and in after using for few days we can see the results.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,bought mother days results
14128122,Type consular Younger women first choice Olay under eye ? cream,Best under eyes ? cream so much light and quick absorbing wet look 12 hours for best results apply 2 time fresh feel all time28-8-20 Saturday after 2 months no results ?,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,eyes cream light quick absorbing wet hours results apply fresh feel saturday months results
12991040,Under eye cream,Love ittt it reduces all my dark circles and puffiness under my eyes,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,ittt reduces dark circles puffiness eyes
12692324,Nice cream,First I was little hesitated to use it. But after using it I'm really very satisfied and happy. It is so effective that it showed results in 2 days. It tightens the skin around your eyes and reduces the dark circles. I just take a water drop amount of the cream and massage in circular motion every night. Really satisfied with the results.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,hesitated satisfied happy effective showed results days eyes reduces dark circles water drop amount cream massage circular motion night satisfied results
12638195,Must Have Product,"Loving this product so far. It has visibly reduced my dark circles, wrinkles, and puffiness and that reflects the beauty of younger-looking eyes. Definitely give this a try.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,loving visibly reduced dark circles wrinkles puffiness reflects beauty younger-looking eyes give
12541881,What a fantastic product!,"In love with this one! Bought it for my mom, but now, I also use with her! It makes my eyes look fresh and also helps in under eye circles! Loved it!",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,bought mom makes eyes fresh helps eye circles
12428046,Great product!,"I'm using this product since a week, twice a day. And I must say I can already see the effect. My dark circles are reducing and the morning puffiness in the eyes have also gone down. I'm really looking this product and would recommend to definitely give it a try.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,week day effect dark circles reducing morning puffiness eyes recommend give
12411676,Amazing product,"Every woman wants to look younger but after 30-35 years, body automatically get change naturally. And I got dark circles, wrinkles and puffiness. I have been searching for a good product like this since 6 months, and a few days back, I finally found a product that does both. It softens the lines, minimize wrinkles and lightens my dark circles. This Olay eye cream goes on smoothly and has a light magical skin color that really helps to lighten the area under the eyes, its very moisturizing. It has light fragrance. It arrived on time & in good condition. Worth buying.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,woman younger years body automatically change naturally dark circles wrinkles puffiness searching months days back finally found softens lines minimize wrinkles lightens dark circles olay eye cream smoothly light magical helps lighten area eyes moisturizing light fragrance arrived condition worth buying
12406094,Say goodbye dark circles,Because of stress and lack of sleep I seriously looked horrible because of my dark circles but once I saw my sister using Olay dark circles cream I really felt it's worth using because I started seeing the difference and good results at that moment even I decided to have my Olay dark circles cream.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,stress lack sleep looked horrible dark circles sister olay dark circles cream felt worth started difference results moment decided olay dark circles cream
12388242,Absolutely loved it,It's skin colored cream hence it conceals the eyes as well a little bit I loved it reduces dark circles reduces under eye bags and puffiness with continuous use highly recommended you can apply it before you apply your base I use it twice a day massage it into your skin till it absorbs to improve blood circulation.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,colored cream conceals eyes bit reduces dark circles reduces eye bags puffiness continuous highly recommended apply apply base day massage till absorbs improve blood circulation
12386033,Light weight,"Makes skin around the eyes instantly brighter. Has a little pigment which really blends with any complexion. Doesn't feel heavy. Overall, a good eye cream for daily use.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,makes eyes instantly brighter pigment blends complexion feel heavy eye cream daily
12383722,Get rid of the eye problems,"I got this amazing product Olay eyes ultimate eye cream as I have dark circles and puffiness under my eyes. I have been using this product for few days, and I am able to see good results. I massage this cream under my eyes two times a day. It has a smooth texture and mild aroma. I would definitely recommend this cream for all the under eye problem.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,olay eyes ultimate eye cream dark circles puffiness eyes days results massage cream eyes times day texture mild aroma recommend cream eye problem
12381952,Best treatment for dark circles by Olay,"Its formula instantly reduces the appearance of fine lines and crow’s feet for healthier, younger-looking skin. 7 Benefits in One • Reduces the appearance of fine lines, wrinkles and crow’s feet • Instantly reduces appearance of dark circles • Instantly enhances brightness • Massage to help reduce the look of puffiness • Instantly evens skin tone appearance • Smoothens and evens skin texture • Replenishes moisture",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,formula instantly reduces appearance fine lines crow feet healthier younger-looking benefits reduces appearance fine lines wrinkles crow feet instantly reduces appearance dark circles instantly enhances brightness massage reduce puffiness instantly evens tone appearance smoothens evens texture replenishes moisture
12374453,Olay eye cream the best cream.,"I have been using the Olay eyes cream since a few days and I must say, I am quite impressed. This daily anti-ageing treatment is specifically designed for the delicate skin around the eye area which loses moisture 50% faster hence is the first to show aging signs. After using this cream, I have seen: 3 in 1 benefits that is smoothening of fine lines and wrinkles, less visible dark circles and drastically less puffiness and eye bags. The powerful colour-correcting formula loaded with peptides, and vitamin B gets quickly absorbed, is non-sticky and did not lead to any breakout or rash. Overall, I highly recommend this product.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,olay eyes cream days impressed daily anti-ageing treatment specifically designed delicate eye area loses moisture faster show aging signs cream benefits smoothening fine lines wrinkles visible dark circles drastically puffiness eye bags powerful formula loaded vitamin quickly absorbed non-sticky lead breakout rash highly recommend
12373671,Amazing,"I have been using this cream since quite sometime now, and I am in love with this. I have used many eye creams before using this one, but Olay eye cream is my favorite. It has reduced my dark circles and also it moisturizes under eyes very well. It is not sticky at all and its creamy formula makes it really easy to apply. I use it below my makeup also ? Not going to buy any other eye cream now. This is working for me so well. This is another extraordinary product from Olay. Can't praise enough.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,cream eye creams olay eye cream favorite reduced dark circles moisturizes eyes sticky creamy formula makes apply makeup eye cream working extraordinary olay praise
12349591,Remove Darkness and puffiness,I have been using this under eye cream from a month and I can surely say that it has given me the best results till now. It is lightweight and doesn't make my eyes oily plus breakouts and also removes dark circles and the puffiness around the eyes and brighten it. I'm using it twice a day for the best results plus sometimes before applying my eye makeup too.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,eye cream month surely results till lightweight make eyes oily breakouts removes dark circles puffiness eyes brighten day results applying eye makeup
12069453,Worth of penny!,Wonderful on if have a many skin problem than go for it.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,wonderful problem
11777332,Good,The difference is been observed after applying this eye cream. Very smooth cream and it really works.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,difference observed applying eye cream cream works
11375062,Olay ultimate eye cream,Its very smooth and gentle cream. Perfect and absorbs really fast.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,gentle cream absorbs fast
11290024,Great,Very hydrating eye cream it really reduces puffiness and dark circles.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,hydrating eye cream reduces puffiness dark circles
11257524,Go for it.,Best eye cream for eyes ever applying at night every day.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,eye cream eyes applying night day
11085867,Best Product,Good for under eye baggage and works amazingly!! The Best Product ever.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,eye works amazingly
14242950,Eye cream best,Olay eye cream is best one remove dark circles puffiness,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,olay eye cream remove dark circles puffiness
15605280,Good one,Reduce puffiness and dark circles very well after applying on regards basis ??,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,reduce puffiness dark circles applying basis
17903129,Got allergic reaction,I got rashes.. zits.. itching.. for each application. This one has too many chemicals and allergens. I have sensitive combination acne prone skin and it wrecked havoc on my skin. A big no from me,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,rashes zits itching application chemicals sensitive combination acne prone big
16371112,Just awesome,It is a very good product..awesome quality..superb..love it,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,awesome quality superb
16924115,Worst product,Guys plz don't buy this product I spent 1.4k for this no use It's really makes skin dry after applying it and it doesn't reduce dark circles,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,guys plz spent makes dry applying reduce dark circles
16862600,Bad experience,Waste of money..I used under eye cream daily 2 times .. it's not effected on my 10% aols ....,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,waste money eye cream daily times effected
15039268,No result,I have not seen any results with this but what irritates me is the burning sensation what it gives to my eyes although I'm very careful that it shouldn't go inside my eyes but still my eyes feels burning and so irritated after applying it,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,results irritates burning sensation eyes careful inside eyes eyes feels burning irritated applying
12759921,Waste,No use at all. Absolute waste of money.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,absolute waste money
11709370,No effect,I have been using the cream religiously from past one month and there is no change in my dark circles or fine lines.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,cream religiously past month change dark circles fine lines
10258241,Olay under eye cream,I am using this product from past one week but result is amasing,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,past week result
5699953,"Nothing worked, not worth to buy",It doesn't reduce wrinkles. So don't waste money on buying this.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,reduce wrinkles waste money buying
5338421,Excelent,It is excellent for dark circles and lines.,True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,excellent dark circles lines
12804245,Undereye cream very effective,"This is the second bottle of Olay Ultimate Eye Cream. First one I got from the mall stores. Also, using it from quite long time and it is definitely a worth investing product. It reduces dark circles and puffiness around your eyes. Helps relaxing and also moisturizes eyes. Useful product. Easy to carry bottle. It’s very helpful after 30 years, highly recommended as it reduces fine lines. It helps in reducing fine lines and wrinkles under your eyes.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,bottle olay ultimate eye cream mall stores worth investing reduces dark circles puffiness eyes helps relaxing moisturizes eyes carry bottle helpful years highly recommended reduces fine lines helps reducing fine lines wrinkles eyes
12691599,It worked,"I was suffering from dark circles from quite a long time. Post delivery, it became worst. So, my friend suggested me to use Olay under eye cream. It worked really well for me. I would definitely suggest this.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,suffering dark circles post delivery worst friend suggested olay eye cream worked suggest
12673054,Good,"I am in early 30s and had begun using eye cream. With this for the first time, it’s nice, smooth and reduces puffiness and fine lines.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,early eye cream reduces puffiness fine lines
12584440,Fine,It brightens the under eye but apart from that I don't think there's much difference.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,brightens eye difference
12129976,Love!,I am using this form past 2 years. I can see results in just 7 days. Now I don't have dark circles but I still use this cream. Smells good. Moisturize the under eyes. Reduces puffiness.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,form past years results days dark circles cream smells moisturize eyes reduces puffiness
10699853,I just love olay products,It just makes wonders to my skin. My puffiness and dark circles just goes away day by day.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,makes wonders puffiness dark circles day day
6164579,Excellent,Excellent results... Thanks Olay to come back with eye cream...!,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,excellent results olay back eye cream
5310750,Good one,I love this product so now I have ordered it again from nykaa,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,ordered
29392794,Love it,The best night cream for your eye. Simply brilliant,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,night cream eye simply brilliant
18602409,Eye Cream,Very nice effect just love it.. makes eye area smooth and hydrating helps to reduce dark circles.,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,effect makes eye area hydrating helps reduce dark circles
18460140,Nice,Soo good eye cream ..it reduces my puffiness from eyes nd it Soo good,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,soo eye cream reduces puffiness eyes soo
17359021,The best eye cream,It had gave me results from day 1.. It reduced my wrinkles and puffiness to a great extent..,False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,gave results day reduced wrinkles puffiness extent
17037726,Best,"After using the cream for a week it has lightened my dark circles . It helps in reducing wrinkles and fine lines as well with passage of time. It doesn’t need a moisturiser underneath. This cream has a concealer effect, it hides minor imperfections around the eye area, you can use it in your makeup routine in place of a concealer.",False,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,cream week lightened dark circles helps reducing wrinkles fine lines passage doesn moisturiser underneath cream concealer effect hides minor imperfections eye area makeup routine place concealer
12960372,Worthless,"For this price, i expected atleast some change in my dark circles. Absoultely nothing happened.",True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,price expected atleast change dark circles absoultely happened
16689269,Not a good eye cream,"This cream is not good as it gives burning sensation to the eyes and skin around ,, the consistency is super matte which takes efforts to melt into the skin not good !! Do not fall for the reviews it’s not a good eye cream",True,Olay,Olay Eye Cream - With Niacinamide & Pentapeptides,4.0,1444,cream burning sensation eyes consistency super matte takes efforts melt fall reviews eye cream
